Handle	Title	Body (HTML)	Vendor		Type	Tags	Published	Option1 Name	Option1 Value	Option2 Name	Option2 Value	Option3 Name	Option3 Value	Variant SKU	Variant Grams	Variant Inventory Tracker	Variant Inventory Qty	Variant Inventory Policy	Variant Fulfillment Service	Variant Price	Variant Compare At Price	Variant Requires Shipping	Variant Taxable	Variant Barcode	Image Src	Image Position	Image Alt Text	Gift Card	Variant Image	Variant Weight Unit	Variant Tax Code	Cost per item
elite-bimiane-elite-textured-polo-t-shirt								Size	XL/44	Color	Dirt Brown			BIMI-XL-Dirt Brown	300			deny	manual	99	2299		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_bimiane_p3__1725008838136_jpg.png?v=1749572507			
elite-bimiane-elite-textured-polo-t-shirt								Size	XL/44	Color	White			BIMI-XL-White	300			deny	manual	99	2299		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_bimiane_p3__1725008847360_jpg.png?v=1749572507			
elite-bimiane-elite-textured-polo-t-shirt								Size	XL/44	Color	Black			BIMI-XL-Black	300			deny	manual	99	2299		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_bimiane_p3__1725008851004_jpg.png?v=1749572507			
elite-bimiane-elite-textured-polo-t-shirt								Size	XXL/46	Color	Brown Rust			BIMI-XXL-Brown Rust	300			deny	manual	99	2299		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_bimiane_p3__1725008834771_jpg.png?v=1749572507			
elite-bimiane-elite-textured-polo-t-shirt								Size	XXL/46	Color	Dirt Brown			BIMI-XXL-Dirt Brown	300			deny	manual	99	2299		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_bimiane_p3__1725008838136_jpg.png?v=1749572507			
elite-bimiane-elite-textured-polo-t-shirt								Size	XXL/46	Color	White			BIMI-XXL-White	300			deny	manual	99	2299		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_bimiane_p3__1725008847360_jpg.png?v=1749572507			
elite-bimiane-elite-textured-polo-t-shirt								Size	XXL/46	Color	Black			BIMI-XXL-Black	300			deny	manual	99	2299		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_bimiane_p3__1725008851004_jpg.png?v=1749572507			
eternal-gaolin-branded-polo-t-shirt	Eternal Gaolin Branded Polo T-Shirt	"<h3><strong>Product Specifications</strong></h3> <ul> <li> <p><strong>Sleeve Style:</strong> Half Sleeves</p> </li> <li> <p><strong>Collar Type:</strong> Spread Collar</p> </li> <li> <p><strong>Hem Style:</strong> Curved Hem Design</p> </li> <li> <p><strong>Fabric Type:</strong> Imported Fabric</p> </li> <li> <p><strong>Fit:</strong> Regular Fit</p> </li> <li> <p><strong>Care Instructions:</strong> Cold machine wash. Please refer to the wash care label for detailed instructions.</p> </li> </ul> <hr> <h3><strong>Order &amp; Delivery</strong></h3> <ul> <li> <p><strong>Order Processing Time:</strong> 24 to 48 hours</p> </li> <li> <p><strong>Estimated Delivery Time:</strong> 3 to 4 business days</p> </li> </ul> <hr> <h3><strong>Disclaimer</strong></h3> <ul> <li> <p><strong>Standard Sizing:</strong> All sizes adhere to standard measurements and may vary by only ±0.5 inches.</p> </li> <li> <p><strong>Color Accuracy:</strong> Actual product color may vary slightly due to photographic lighting or screen settings.</p> </li> </ul> <hr> <h3><strong>Size Chart (in inches)</strong></h3> <table> <thead> <tr> <th align=""center""><strong>Size</strong></th> <th align=""center""><strong>Chest</strong></th> <th align=""center""><strong>Shoulder</strong></th> <th align=""center""><strong>Length</strong></th> </tr> </thead> <tbody> <tr> <td align=""center"">S</td> <td align=""center"">38</td> <td align=""center"">15.5</td> <td align=""center"">25.5</td> </tr> <tr> <td align=""center"">M</td> <td align=""center"">40</td> <td align=""center"">16.5</td> <td align=""center"">26.5</td> </tr> <tr> <td align=""center"">L</td> <td align=""center"">42</td> <td align=""center"">17.5</td> <td align=""center"">27.5</td> </tr> <tr> <td align=""center"">XL</td> <td align=""center"">44</td> <td align=""center"">18.5</td> <td align=""center"">28.5</td> </tr> <tr> <td align=""center"">XXL</td> <td align=""center"">46</td> <td align=""center"">19.5</td> <td align=""center"">29.5</td> </tr> </tbody> </table> <p><br></p>"	TEES		T-Shirts		2025-06-10T21:51:31+05:30	Size	M/40	Color	Quill Grey			DR04-M-Quill Grey	300			deny	manual	99	1999		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771072-853682509.jpg?v=1749572497	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771072-853682509.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	M/40	Color	Cool Blue			DR04-M-Cool Blue	300			deny	manual	99	1999		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771011--1521303695.jpg?v=1749572497	2			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771011--1521303695.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	M/40	Color	Orange			DR04-M-Orange	300			deny	manual	99	1999		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771044--1214508443.jpg?v=1749572497	3			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771044--1214508443.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	M/40	Color	Black			DR04-M-Black	300			deny	manual	99	1999		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771152-976963792.jpg?v=1749572497	4			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771152-976963792.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	M/40	Color	White			DR04-M-White	300			deny	manual	99	1999		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/PoshpenoGao_share_1721453826255_jpg.png?v=1749572497	5			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/PoshpenoGao_share_1721453826255_jpg.png?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	L/42	Color	Quill Grey			DR04-L-Quill Grey	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771072-853682509.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	L/42	Color	Cool Blue			DR04-L-Cool Blue	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771011--1521303695.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	L/42	Color	Orange			DR04-L-Orange	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771044--1214508443.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	L/42	Color	Black			DR04-L-Black	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771152-976963792.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	L/42	Color	White			DR04-L-White	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/PoshpenoGao_share_1721453826255_jpg.png?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	XL/44	Color	Quill Grey			DR04-XL-Quill Grey	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771072-853682509.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	XL/44	Color	Cool Blue			DR04-XL-Cool Blue	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771011--1521303695.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	XL/44	Color	Orange			DR04-XL-Orange	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771044--1214508443.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	XL/44	Color	Black			DR04-XL-Black	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771152-976963792.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	XL/44	Color	White			DR04-XL-White	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/PoshpenoGao_share_1721453826255_jpg.png?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	XXL/46	Color	Quill Grey			DR04-XXL-Quill Grey	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771072-853682509.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	XXL/46	Color	Cool Blue			DR04-XXL-Cool Blue	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771011--1521303695.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	XXL/46	Color	Orange			DR04-XXL-Orange	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771044--1214508443.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	XXL/46	Color	Black			DR04-XXL-Black	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1721391771152-976963792.jpg?v=1749572497			
eternal-gaolin-branded-polo-t-shirt								Size	XXL/46	Color	White			DR04-XXL-White	300			deny	manual	99	1999		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/PoshpenoGao_share_1721453826255_jpg.png?v=1749572497			
eternal-plaid-branded-polo-t-shirts	Eternal Plaid Branded Polo T-Shirts	"<h3><strong>Eternal Plaid Branded Polo T-Shirt</strong></h3> <p><strong>Sophistication Meets Everyday Comfort</strong></p> <p>Upgrade your wardrobe with the <strong>Eternal Plaid Branded Polo T-Shirt</strong> — a flawless blend of timeless style and modern luxury. Designed for the modern man who values premium quality and refined aesthetics, this polo offers a tailored silhouette and all-day comfort with breathable, imported fabric.</p> <hr> <h3><strong>Key Features:</strong></h3> <ul> <li> <p>? <strong>Premium Imported Fabric</strong> – Lightweight, breathable, and ultra-soft</p> </li> <li> <p>? <strong>Timeless Plaid Design</strong> – Classic checkered pattern for a sophisticated edge</p> </li> <li> <p>? <strong>Signature Embroidered Branding</strong> – Meticulously stitched emblem for a luxe finish</p> </li> <li> <p>? <strong>Smart Polo Collar</strong> – Reinforced for a crisp, polished look</p> </li> <li> <p>? <strong>Tailored Regular Fit</strong> – Sleek, flattering cut suitable for all body types</p> </li> <li> <p>? <strong>Versatile Styling</strong> – Perfect for casual days, office wear, or semi-formal occasions</p> </li> </ul> <blockquote> <p>?? <em>Designed for the man who appreciates effortless style with premium comfort.</em></p> </blockquote> <hr> <h3> <strong>Fabric:</strong> Imported Cotton Blend</h3> <h3> <strong>Fit:</strong> Regular Fit</h3> <p>?? <em>Note: Product color may vary slightly due to photographic lighting or screen display.</em></p> <hr> <h3><strong>Size Chart (in inches)</strong></h3> <table> <thead> <tr> <th align=""center""><strong>Size</strong></th> <th align=""center""><strong>Chest</strong></th> <th align=""center""><strong>Shoulder</strong></th> <th align=""center""><strong>Length</strong></th> </tr> </thead> <tbody> <tr> <td align=""center"">S</td> <td align=""center"">38</td> <td align=""center"">15.5</td> <td align=""center"">25.5</td> </tr> <tr> <td align=""center"">M</td> <td align=""center"">40</td> <td align=""center"">16.5</td> <td align=""center"">26.5</td> </tr> <tr> <td align=""center"">L</td> <td align=""center"">42</td> <td align=""center"">17.5</td> <td align=""center"">27.5</td> </tr> <tr> <td align=""center"">XL</td> <td align=""center"">44</td> <td align=""center"">18.5</td> <td align=""center"">28.5</td> </tr> <tr> <td align=""center"">XXL</td> <td align=""center"">46</td> <td align=""center"">19.5</td> <td align=""center"">29.5</td> </tr> </tbody> </table> <p><br></p>"	TEES		T-Shirts		2025-06-10T21:52:37+05:30	Size	S/38	Color	Blue			TP02-S-Blue-Black	300			deny	manual	99	2320		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279708--1160824029.jpg?v=1749572564	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279708--1160824029.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	S/38	Color	Yellow			TP01-S-Gingham	300			deny	manual	99	2320		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279747--1911059432.jpg?v=1749572564	2			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279747--1911059432.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	S/38	Color	Pink			TP3-S-Monochrome	300			deny	manual	99	2320		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279796--1798196330.jpg?v=1749572564	3			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279796--1798196330.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	M/40	Color	Blue			TP02-M-Blue-Black	300			deny	manual	99	2320		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958268233--848625503.jpg?v=1749572564	4			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279708--1160824029.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	M/40	Color	Yellow			TP01-M-Gingham	300			deny	manual	99	2320		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958268719--2144042089.jpg?v=1749572564	5			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279747--1911059432.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	M/40	Color	Pink			TP3-M-Monochrome	300			deny	manual	99	2320		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958269124--1394199200.jpg?v=1749572564	6			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279796--1798196330.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	L/42	Color	Blue			TP02-L-Blue-Black	300			deny	manual	99	2320		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279837-977881966.jpg?v=1749572564	7			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279708--1160824029.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	L/42	Color	Yellow			TP01-L-Gingham	300			deny	manual	99	2320		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279747--1911059432.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	L/42	Color	Pink			TP3-L-Monochrome	300			deny	manual	99	2320		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279796--1798196330.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	XL/44	Color	Blue			TP02-XL-Blue-Black	300			deny	manual	99	2320		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279708--1160824029.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	XL/44	Color	Yellow			TP01-XL-Gingham	300			deny	manual	99	2320		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279747--1911059432.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	XL/44	Color	Pink			TP3-XL-Monochrome	300			deny	manual	99	2320		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279796--1798196330.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	XXL/46	Color	Blue			TP02-XXL-Blue-Black	300			deny	manual	99	2320		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279708--1160824029.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	XXL/46	Color	Yellow			TP01-XXL-Gingham	300			deny	manual	99	2320		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279747--1911059432.jpg?v=1749572564			
eternal-plaid-branded-polo-t-shirts								Size	XXL/46	Color	Pink			TP3-XXL-Monochrome	300			deny	manual	99	2320		TRUE						https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Pp_pso3_1724958279796--1798196330.jpg?v=1749572564			
executive-stripe-crest-polo	Executive Stripe Crest Polo	"<ul></ul> <h3><strong>Executive Stripe Crest Polo</strong></h3> <p><strong>Refined. Classic. Professional.</strong><br>The <strong>Executive Stripe Crest Polo</strong> embodies effortless elegance, tailored for the modern gentleman. Crafted from premium imported fabric, this polo delivers both style and substance—offering a breathable, lightweight fit with elevated design details.</p> <hr> <h4><strong>Key Features</strong></h4> <ul> <li> <p><strong>Premium Imported Fabric</strong><br>Soft, smooth, and breathable—crafted for long-lasting comfort and a luxurious feel.</p> </li> <li> <p><strong>Tailored Regular Fit</strong><br>Structured for a flattering silhouette while offering day-long ease.</p> </li> <li> <p><strong>Bold Stripe Pattern</strong><br>Timeless vertical stripes provide a sleek, sophisticated edge.</p> </li> <li> <p><strong>Contrast Collar &amp; Cuffs</strong><br>Sharp detailing for a clean, modern finish.</p> </li> <li> <p><strong>Embroidered Crest Emblem</strong><br>A symbol of craftsmanship and prestige, subtly elevating the look.</p> </li> <li> <p><strong>Breathable &amp; Moisture-Wicking</strong><br>Designed to keep you cool, confident, and comfortable—wherever the day takes you.</p> </li> </ul> <hr> <h4><strong>Ideal For:</strong></h4> <ul> <li> <p>Business casual and workwear</p> </li> <li> <p>Weekend social outings</p> </li> <li> <p>Smart, relaxed office dressing</p> </li> </ul> <hr> <h4><strong>Care Instructions</strong></h4> <ul> <li> <p>Cold machine wash recommended</p> </li> <li> <p>Refer to the attached care label for detailed instructions</p> </li> </ul> <hr> <h4><strong>Disclaimer</strong></h4> <ul> <li> <p>Color may vary slightly due to lighting or screen settings</p> </li> <li> <p>Standard sizing may vary by up to ±0.5 inches</p> </li> </ul> <hr> <h3><strong>Size Chart (in inches)</strong></h3> <table> <thead> <tr> <th align=""center""><strong>Size</strong></th> <th align=""center""><strong>Chest</strong></th> <th align=""center""><strong>Shoulder</strong></th> <th align=""center""><strong>Length</strong></th> </tr> </thead> <tbody> <tr> <td align=""center"">S</td> <td align=""center"">38</td> <td align=""center"">15.5</td> <td align=""center"">25.5</td> </tr> <tr> <td align=""center"">M</td> <td align=""center"">40</td> <td align=""center"">16.5</td> <td align=""center"">26.5</td> </tr> <tr> <td align=""center"">L</td> <td align=""center"">42</td> <td align=""center"">17.5</td> <td align=""center"">27.5</td> </tr> <tr> <td align=""center"">XL</td> <td align=""center"">44</td> <td align=""center"">18.5</td> <td align=""center"">28.5</td> </tr> <tr> <td align=""center"">XXL</td> <td align=""center"">46</td> <td align=""center"">19.5</td> <td align=""center"">29.5</td> </tr> </tbody> </table> <hr> <p><strong>Redefine your wardrobe with the Executive Stripe Crest Polo—where modern craftsmanship meets timeless appeal.</strong></p> <p data-start=""92"" data-end=""401""><br><br></p>"	TEES		T-Shirts		2025-06-10T21:51:00+05:30	Size	M/40	Color	Sea Green				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_6.jpg?v=1749572478	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_6.jpg?v=1749572478			
executive-stripe-crest-polo								Size	M/40	Color	Wine				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_7.jpg?v=1749572478	2			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_7.jpg?v=1749572478			
executive-stripe-crest-polo								Size	M/40	Color	Nile Blue				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_8.jpg?v=1749572478	3			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_8.jpg?v=1749572478			
executive-stripe-crest-polo								Size	L/42	Color	Sea Green				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_1.jpg?v=1749572478	4			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_6.jpg?v=1749572478			
executive-stripe-crest-polo								Size	L/42	Color	Wine				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_2.jpg?v=1749572478	5			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_7.jpg?v=1749572478			
executive-stripe-crest-polo								Size	L/42	Color	Nile Blue				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_16.jpg?v=1749572478	6			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_8.jpg?v=1749572478			
executive-stripe-crest-polo								Size	XL/44	Color	Sea Green				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_18.jpg?v=1749572478	7			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_6.jpg?v=1749572478			
executive-stripe-crest-polo								Size	XL/44	Color	Wine				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_17.jpg?v=1749572478	8			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_7.jpg?v=1749572478			
executive-stripe-crest-polo								Size	XL/44	Color	Nile Blue				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_10.jpg?v=1749572478	9			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_8.jpg?v=1749572478			
executive-stripe-crest-polo								Size	XXL/46	Color	Sea Green				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_9.jpg?v=1749572478	10			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_6.jpg?v=1749572478			
executive-stripe-crest-polo								Size	XXL/46	Color	Wine				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_14.jpg?v=1749572478	11			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_7.jpg?v=1749572478			
executive-stripe-crest-polo								Size	XXL/46	Color	Nile Blue				300			deny	manual	99	2299		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_12.jpg?v=1749572478	12			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_8.jpg?v=1749572478			
executive-stripe-crest-polo																									https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_4.jpg?v=1749572478	13						
executive-stripe-crest-polo																									https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_5.jpg?v=1749572478	14						
executive-stripe-crest-polo																									https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_3.jpg?v=1749572478	15						
executive-stripe-crest-polo																									https://cdn.shopify.com/s/files/1/0712/7485/6588/files/Poshpeno_2.png?v=1749572478	16						
geometric-grid-luxe-polo-t-shirt	Geometric Grid Luxe Polo T-Shirt	"<h3>?? <strong>Textured Classic Polo Shirt</strong> </h3> <p><strong>Style Meets Comfort in Every Stitch</strong></p> <p>Refresh your wardrobe with this <strong>refined and versatile polo shirt</strong>, designed for both casual ease and subtle sophistication. With its structured design and modern fit, this is a must-have staple for any season.</p> <hr> <h4>?? <strong>Product Highlights:</strong> </h4> <ul> <li> <p>?? <strong>Half Sleeves</strong> – For effortless, breathable comfort</p> </li> <li> <p>?? <strong>Textured Design</strong> – Adds depth and a touch of sophistication</p> </li> <li> <p>?? <strong>Spread Collar</strong> – Sharp and stylish for a polished appearance</p> </li> <li> <p>?? <strong>Curved Hem Design</strong> – Enhances movement and fit</p> </li> <li> <p>?? <strong>Regular Fit</strong> – Comfortable and flattering for everyday wear</p> </li> </ul> <hr> <h4>?? <strong>Fabric &amp; Care:</strong> </h4> <ul> <li> <p><strong>FABRIC:</strong> ?? Imported Fabric – Soft, breathable, and built to last</p> </li> <li> <p><strong>FIT:</strong> ?? Regular Fit</p> </li> <li> <p><strong>CARE:</strong> ?? Machine wash only. <em>Do not dry clean.</em><br><em>(Refer to the wash care label for detailed instructions)</em></p> </li> </ul> <p>?? <em>Note: Actual product color may slightly vary due to lighting and screen differences.</em></p> <hr> <h4>?? <strong>Size Chart (in inches):</strong> </h4> <table> <thead> <tr> <th>Size</th> <th>Chest</th> <th>Shoulder</th> <th>Length</th> </tr> </thead> <tbody> <tr> <td>S</td> <td>38</td> <td>15.50</td> <td>25.50</td> </tr> <tr> <td>M</td> <td>40</td> <td>16.50</td> <td>26.50</td> </tr> <tr> <td>L</td> <td>42</td> <td>17.50</td> <td>27.50</td> </tr> <tr> <td>XL</td> <td>44</td> <td>18.50</td> <td>28.50</td> </tr> <tr> <td>XXL</td> <td>46</td> <td>19.50</td> <td>29.50</td> </tr> </tbody> </table> <hr> <p>?? <strong>Add this effortlessly stylish piece to your collection today and enjoy comfort that never compromises on class.</strong></p>"	TEES		T-Shirts		2025-06-10T21:49:49+05:30	Size	M	Color	Green				455			deny	manual	99	1699		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_1.jpg?v=1749572400	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_1.jpg?v=1749572400			
geometric-grid-luxe-polo-t-shirt								Size	M	Color	White				455			deny	manual	99	1699		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_9.jpg?v=1749572400	2			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_4.jpg?v=1749572400			
geometric-grid-luxe-polo-t-shirt								Size	M	Color	Orange				455			deny	manual	99	1699		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_4.jpg?v=1749572400	3			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_5.jpg?v=1749572400			
geometric-grid-luxe-polo-t-shirt								Size	M	Color	Navy Blue				455			deny	manual	99	1699		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_6.jpg?v=1749572400	4			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_2.jpg?v=1749572400			
geometric-grid-luxe-polo-t-shirt								Size	M	Color	Black				455			deny	manual	99	1699		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_5.jpg?v=1749572400	5			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_3.jpg?v=1749572400			
geometric-grid-luxe-polo-t-shirt								Size	L	Color	Green				455			deny	manual	99	1699		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_10.jpg?v=1749572400	6			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_1.jpg?v=1749572400			
geometric-grid-luxe-polo-t-shirt								Size	L	Color	White				455			deny	manual	99	1699		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_2.jpg?v=1749572400	7			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_4.jpg?v=1749572400			
geometric-grid-luxe-polo-t-shirt								Size	L	Color	Orange				455			deny	manual	99	1699		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_8.jpg?v=1749572400	8			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/MIPAZO_5.jpg?v=1749572400			
